"time","people_amount"
"1759109540.5181",0
"1759109545.5278",0
"1759109550.5343",0
"1759109553.5517",0
"1759109562.5849",0
"1759109567.5986",0
"1759109572.6119",0
"1759109577.635",0
"1759109578.6385",0
"1759109586.7579",0
"1759109591.7617",0
"1759109596.789",0
"1759109601.8018",0
"1759109606.8242",0
"1759109611.8441",0
"1759109616.8551",0
"1759109621.872",0
"1759109626.8765",0
"1759109631.8977",0
"1759109636.917",0
"1759109641.9352",0
"1759109646.9455",0
"1759109651.9619",0
"1759109656.9839",0
"1759109662.0072",0
"1759109667.0146",0
"1759109672.0551",0
"1759109677.0712",0
"1759109682.097",0
"1759109687.1214",0
"1759109692.1526",0
"1759109697.1728",0
"1759109702.1886",0
"1759109706.2059",0
"1759109715.2499",0
"1759109720.2681",0
"1759109725.2913",0
"1759109730.3166",0
"1759109734.3563",0
"1759109739.4824",0
"1759109744.4991",0
"1759109749.517",0
"1759109754.5298",0
"1759109759.5612",0
"1759109764.5744",0
"1759109769.5988",0
"1759109774.6348",0
"1759109779.6639",0
"1759109784.6898",0
"1759109789.7096",0
"1759109794.7454",0
"1759109799.7768",0
"1759109804.8037",0
"1759109809.8255",0
"1759109814.8496",0
"1759109819.8858",0
"1759109824.9159",0
"1759109829.9401",0
"1759109834.9651",0
"1759109839.9847",0
"1759109845.0106",0
"1759109850.0372",0
"1759109855.0709",0
"1759109858.096",0
"1759109867.1167",0
"1759109872.1293",0
"1759109877.1562",0
"1759109882.1764",0
"1759109886.2243",0
"1759109891.2837",0
"1759109896.3126",0
"1759109901.3276",0
"1759109906.3449",0
"1759109911.3681",0
"1759109916.3965",0
"1759109921.4187",0
"1759109926.4437",0
"1759109931.4738",0
"1759109936.5117",0
"1759109941.551",0
"1759109946.5965",0
"1759109951.6156",0
"1759109956.6504",0
"1759109961.6883",0
"1759109966.7073",0
"1759109971.7356",0
"1759109976.7647",0
"1759109981.7843",0
"1759109986.8088",0
"1759109991.8415",0
"1759109996.8717",0
"1759110001.8962",0
"1759110006.9295",0
"1759110009.9462",0
"1759110018.9224",0
"1759110023.9456",0
"1759110028.9712",0
"1759110034.0005",0
"1759110038.0684",0
"1759110043.1078",0
"1759110048.1282",0
"1759110053.1485",0
"1759110058.1796",0
"1759110063.1974",0
"1759110068.2206",0
"1759110073.2333",0
"1759110078.2551",0
"1759110083.2828",0
"1759110088.3004",0
"1759110093.3248",0
"1759110098.3479",0
"1759110103.3647",0
"1759110108.3937",0
"1759110113.4103",0
"1759110118.4242",0
"1759110123.4392",0
"1759110128.4479",0
"1759110133.4799",0
"1759110138.4877",0
"1759110143.5024",0
"1759110148.5107",0
"1759110153.5216",0
"1759110158.5414",0
"1759110161.5473",0
"1759110170.5416",0
"1759110175.5516",0
"1759110180.5635",0
"1759110185.5805",0
"1759110187.0659",0
"1759110195.1107",0
"1759110200.1387",0
"1759110205.1542",0
"1759110210.1659",0
"1759110215.1892",0
"1759110220.2051",0
"1759110225.2236",0
"1759110230.2438",0
"1759110235.2687",0
"1759110240.2872",0
"1759110245.3087",0
"1759110250.3329",0
"1759110255.3555",0
"1759110260.3762",0
"1759110265.3998",0
"1759110270.4287",0
"1759110275.4623",0
"1759110280.4874",0
"1759110285.5071",0
"1759110290.5293",0
"1759110295.5593",0
"1759110300.5837",0
"1759110305.6109",0
"1759110310.6337",0
"1759110313.6493",0
"1759110323.6647",0
"1759110328.693",0
"1759110333.7226",0
"1759110338.748",0
"1759110346.8256",0
"1759110351.84",0
"1759110356.8655",0
"1759110361.8806",0
"1759110366.8939",0
"1759110371.9179",0
"1759110376.9514",0
"1759110381.9695",0
"1759110386.989",0
"1759110392.0128",0
"1759110397.0247",0
"1759110402.0381",0
"1759110407.0657",0
"1759110412.0898",0
"1759110417.118",0
"1759110422.1486",0
"1759110427.1826",0
"1759110432.2106",0
"1759110437.2276",0
"1759110442.2394",0
"1759110447.2553",0
"1759110452.2885",0
"1759110457.2997",0
"1759110462.3117",0
"1759110465.3222",0
"1759110475.3267",0
"1759110480.3357",0
"1759110485.3562",0
"1759110490.3654",0
"1759110494.4023",0
